Batch_ID,Time_Minute,Vessel_Pressure_Bar,Retort_Env_Temp_C,Product_Core_Temp_C,Accumulated_P_Value,Commercial_Sterility_Status,Process_Deviation_Flag
623,15,0.983,75.69,35.93,0.0,0,1
623,16,0.989,79.68,37.48,0.0,0,1
623,17,1.013,82.93,39.16,0.0,0,1
623,18,1.01,85.42,40.92,0.0,0,1
623,19,0.997,87.97,42.67,0.0,0,1
623,20,1.031,89.54,44.35,0.0,0,1
623,21,1.035,91.28,46.03,0.0,0,1
623,22,1.094,92.98,47.8,0.0,0,1
623,23,1.189,94.16,49.5,0.0,0,1
623,24,1.303,95.19,51.04,0.0,0,1
623,25,1.362,96.18,52.72,0.0,0,1
623,26,1.397,97.01,54.35,0.0,0,1
623,27,1.511,97.54,55.96,0.0,0,1
623,28,1.486,98.5,57.43,0.0,0,1
623,29,1.521,98.61,58.9,0.0,0,1
623,30,1.662,98.95,60.36,0.0,0,1
623,31,1.685,99.52,61.82,0.0,0,1
623,32,1.703,99.72,63.04,0.0,0,1
623,33,1.694,99.87,64.43,0.0,0,1
623,34,1.806,100.11,65.74,0.0,0,1
623,35,1.664,99.86,67.21,0.0,0,1
623,36,1.772,100.18,68.53,0.0,0,1
623,37,1.766,100.89,69.65,0.0,0,1
623,38,1.816,100.95,71.02,0.0,0,1
623,39,1.912,101.23,71.92,0.0,0,1
623,40,1.829,101.17,72.93,0.0,0,1
623,41,1.829,101.31,73.87,0.0,0,1
623,42,1.858,101.41,74.78,0.0,0,1
623,43,1.871,101.4,75.84,0.0,0,1
623,44,1.861,101.27,76.81,0.0,0,1
623,45,1.883,101.45,77.64,0.0,0,1
623,46,1.884,101.52,78.54,0.0,0,1
623,47,1.901,101.61,79.57,0.0,0,1
623,48,1.903,101.47,80.31,0.035,0,1
623,49,1.837,101.43,81.19,0.078,0,1
623,50,1.861,101.62,82.0,0.132,0,1
623,51,1.855,101.82,82.56,0.193,0,1
623,52,1.893,101.68,83.18,0.266,0,1
623,53,1.93,101.73,83.92,0.354,0,1
623,54,1.901,101.98,84.74,0.463,0,1
623,55,1.95,102.21,85.39,0.592,0,1
623,56,1.929,102.13,86.04,0.744,0,1
623,57,1.913,102.0,86.6,0.921,0,1
623,58,1.983,101.84,87.22,1.128,0,1
623,59,1.901,101.98,87.76,1.366,0,1
623,60,1.931,102.04,88.23,1.635,0,1
623,61,1.967,101.78,88.72,1.94,0,1
623,62,1.885,101.57,89.07,2.274,0,1
623,63,1.924,101.46,89.42,2.64,0,1
623,64,1.912,101.47,89.89,3.053,0,1
623,65,1.949,101.62,90.29,3.511,0,1
623,66,1.921,101.63,90.6,4.009,0,1
623,67,1.971,101.76,91.02,4.563,0,1
623,68,1.916,101.65,91.46,5.184,0,1
623,69,1.978,101.7,91.79,5.86,0,1
623,70,1.907,101.75,92.18,6.608,0,1
623,71,1.914,101.94,92.48,7.416,0,1
623,72,1.886,101.68,92.93,8.326,0,1
623,73,1.941,101.66,93.36,9.342,0,1
623,74,1.915,101.52,93.57,10.415,0,1
623,75,1.752,90.8,93.42,11.447,0,1
623,76,1.571,81.9,92.95,12.36,0,1
623,77,1.463,74.11,92.3,13.133,0,1
623,78,1.286,67.43,91.37,13.74,0,1
623,79,1.252,62.13,90.29,14.198,0,1
623,80,1.23,57.67,89.11,14.536,0,1
623,81,1.173,53.57,87.87,14.78,0,1
623,82,1.12,50.0,86.45,14.95,0,1
623,83,1.054,47.19,84.97,15.066,0,1
623,84,1.047,44.61,83.44,15.143,0,1
623,85,1.043,42.37,81.82,15.195,0,1
623,86,1.093,40.27,80.38,15.23,0,1
623,87,1.028,38.74,78.82,15.23,0,1
623,88,1.013,37.81,77.46,15.23,0,1
623,89,1.0,36.8,75.78,15.23,0,1
624,0,0.994,27.78,27.95,0.0,1,0
624,1,0.985,28.45,28.05,0.0,1,0
624,2,0.973,29.83,28.23,0.0,1,0
624,3,0.995,31.84,28.5,0.0,1,0
624,4,0.995,34.21,28.7,0.0,1,0
624,5,0.982,36.75,29.09,0.0,1,0
624,6,0.977,39.8,29.66,0.0,1,0
624,7,0.96,42.9,30.28,0.0,1,0
624,8,1.027,46.06,31.08,0.0,1,0
624,9,0.971,49.95,32.07,0.0,1,0
624,10,1.021,53.95,33.21,0.0,1,0
624,11,0.983,58.1,34.38,0.0,1,0
624,12,0.98,62.21,35.8,0.0,1,0
624,13,0.978,66.32,37.32,0.0,1,0
624,14,0.989,70.95,39.02,0.0,1,0
624,15,1.004,75.98,40.74,0.0,1,0
624,16,1.043,79.65,42.67,0.0,1,0
624,17,1.003,82.98,44.56,0.0,1,0
624,18,0.986,86.01,46.75,0.0,1,0
624,19,1.027,88.66,48.86,0.0,1,0
624,20,1.055,90.81,50.79,0.0,1,0
624,21,1.145,92.14,52.71,0.0,1,0
624,22,1.213,93.44,54.73,0.0,1,0
624,23,1.284,94.63,56.8,0.0,1,0
624,24,1.29,95.97,58.74,0.0,1,0
624,25,1.445,96.56,60.45,0.0,1,0
624,26,1.491,97.2,62.25,0.0,1,0
624,27,1.511,97.9,64.02,0.0,1,0
624,28,1.581,98.45,65.78,0.0,1,0
624,29,1.652,99.0,67.44,0.0,1,0
624,30,1.608,99.8,69.2,0.0,1,0
624,31,1.69,99.7,70.63,0.0,1,0
624,32,1.71,99.65,72.2,0.0,1,0
624,33,1.758,100.1,73.54,0.0,1,0
624,34,1.773,100.4,74.86,0.0,1,0
624,35,1.776,100.89,76.2,0.0,1,0
624,36,1.814,100.94,77.55,0.0,1,0
624,37,1.86,100.64,78.79,0.0,1,0
624,38,1.829,100.41,79.93,0.0,1,0
624,39,1.786,100.68,81.01,0.042,1,0
624,40,1.826,100.84,82.01,0.095,1,0
624,41,1.86,101.16,82.82,0.162,1,0
624,42,1.948,101.34,83.66,0.244,1,0
624,43,1.869,101.79,84.5,0.346,1,0
624,44,1.86,101.83,85.58,0.482,1,0
624,45,1.937,101.79,86.32,0.646,1,0
624,46,1.899,101.73,87.15,0.849,1,0
624,47,1.919,102.06,87.92,1.098,1,0
624,48,1.861,102.14,88.57,1.391,1,0
624,49,1.928,102.24,89.18,1.735,1,0
624,50,1.946,102.24,89.76,2.134,1,0
624,51,1.946,102.16,90.41,2.607,1,0
624,52,1.948,102.08,90.92,3.147,1,0
624,53,1.939,102.05,91.59,3.789,1,0
624,54,1.955,102.14,92.1,4.522,1,0
624,55,1.943,102.09,92.6,5.358,1,0
624,56,1.967,102.0,92.96,6.274,1,0
624,57,1.948,101.83,93.41,7.304,1,0
624,58,2.013,101.96,93.82,8.448,1,0
624,59,1.933,102.08,94.23,9.72,1,0
624,60,1.968,101.98,94.73,11.17,1,0
624,61,1.971,101.75,95.09,12.76,1,0
624,62,1.984,102.02,95.32,14.448,1,0
624,63,1.956,101.94,95.51,16.219,1,0
624,64,1.905,101.91,95.89,18.175,1,0
624,65,1.957,102.11,96.15,20.265,1,0
624,66,1.931,101.64,96.34,22.461,1,0
624,67,1.963,100.99,96.38,24.682,1,0
624,68,1.909,100.72,96.5,26.971,1,0
624,69,1.874,100.66,96.74,29.407,1,0
624,70,1.911,100.69,96.85,31.914,1,0
624,71,1.909,101.08,96.88,34.441,1,0
624,72,1.861,101.16,97.07,37.098,1,0
624,73,1.88,101.09,97.34,39.948,1,0
624,74,1.846,101.41,97.51,42.925,1,0
624,75,1.703,90.77,97.11,45.608,1,0
624,76,1.561,82.22,96.32,47.796,1,0
624,77,1.428,74.25,95.2,49.434,1,0
624,78,1.328,67.28,93.81,50.576,1,0
624,79,1.236,61.58,92.14,51.316,1,0
624,80,1.152,56.92,90.44,51.793,1,0
624,81,1.153,53.14,88.58,52.087,1,0
624,82,1.045,49.4,86.54,52.261,1,0
624,83,1.021,46.76,84.62,52.367,1,0
624,84,1.134,44.1,82.67,52.43,1,0
624,85,1.02,41.91,80.78,52.469,1,0
624,86,1.022,40.21,78.75,52.469,1,0
624,87,1.022,38.58,76.52,52.469,1,0
624,88,0.97,37.41,74.6,52.469,1,0
624,89,1.006,36.2,72.82,52.469,1,0
625,0,0.987,26.94,27.0,0.0,1,0
625,1,1.011,27.46,27.01,0.0,1,0
625,2,1.045,28.87,27.11,0.0,1,0
625,3,0.956,30.87,27.29,0.0,1,0
625,4,1.015,33.14,27.63,0.0,1,0
625,5,0.98,36.38,27.99,0.0,1,0
625,6,1.022,39.46,28.57,0.0,1,0
625,7,1.002,43.03,29.31,0.0,1,0
625,8,0.975,46.64,30.17,0.0,1,0
625,9,0.962,50.35,31.11,0.0,1,0
625,10,0.995,54.16,32.3,0.0,1,0
625,11,1.005,58.4,33.52,0.0,1,0
625,12,1.04,62.95,34.98,0.0,1,0
625,13,0.925,67.48,36.55,0.0,1,0
625,14,1.018,71.51,38.25,0.0,1,0
625,15,1.041,75.55,39.97,0.0,1,0
625,16,1.003,79.77,41.75,0.0,1,0
625,17,0.975,83.14,43.6,0.0,1,0
625,18,1.02,86.04,45.54,0.0,1,0
625,19,1.023,88.44,47.72,0.0,1,0
625,20,1.035,90.08,49.79,0.0,1,0
625,21,1.137,91.67,51.86,0.0,1,0
625,22,1.171,92.88,53.82,0.0,1,0
625,23,1.204,94.04,55.72,0.0,1,0
625,24,1.275,94.82,57.73,0.0,1,0
625,25,1.373,95.84,59.61,0.0,1,0
625,26,1.394,96.66,61.5,0.0,1,0
625,27,1.419,97.31,63.2,0.0,1,0
625,28,1.52,97.8,65.07,0.0,1,0
625,29,1.552,98.77,66.81,0.0,1,0
625,30,1.665,99.28,68.37,0.0,1,0
625,31,1.673,99.82,69.94,0.0,1,0
625,32,1.649,100.29,71.46,0.0,1,0
625,33,1.765,100.51,72.91,0.0,1,0
625,34,1.771,100.93,74.32,0.0,1,0
625,35,1.815,101.32,75.54,0.0,1,0
625,36,1.857,101.39,76.86,0.0,1,0
625,37,1.834,101.31,78.16,0.0,1,0
625,38,1.842,101.3,79.37,0.0,1,0
625,39,1.853,101.55,80.51,0.036,1,0
625,40,1.809,101.41,81.45,0.083,1,0
625,41,1.871,101.23,82.37,0.142,1,0
625,42,1.932,101.3,83.15,0.214,1,0
625,43,1.918,101.78,84.04,0.305,1,0
625,44,1.876,101.57,84.78,0.415,1,0
625,45,1.888,101.67,85.58,0.551,1,0
625,46,1.893,101.56,86.37,0.717,1,0
625,47,1.9,101.75,87.17,0.921,1,0
625,48,1.964,101.5,87.98,1.173,1,0
625,49,1.912,101.84,88.79,1.484,1,0
625,50,1.904,101.71,89.41,1.849,1,0
625,51,1.905,101.47,89.88,2.261,1,0
625,52,1.948,101.62,90.55,2.751,1,0
625,53,1.873,101.6,91.05,3.31,1,0
625,54,1.934,101.61,91.55,3.946,1,0
625,55,1.928,101.55,92.23,4.703,1,0
625,56,1.881,101.68,92.75,5.569,1,0
625,57,1.947,101.4,93.18,6.537,1,0
625,58,1.88,101.41,93.57,7.61,1,0
625,59,1.923,101.49,93.93,8.786,1,0
625,60,1.922,101.39,94.28,10.074,1,0
625,61,1.947,101.55,94.73,11.521,1,0
625,62,1.895,101.75,95.2,13.155,1,0
625,63,1.932,101.74,95.55,14.946,1,0
625,64,1.933,101.59,95.86,16.888,1,0
625,65,1.924,101.45,96.18,18.997,1,0
625,66,1.896,101.36,96.52,21.297,1,0
625,67,1.939,101.19,96.65,23.677,1,0
625,68,1.92,101.24,96.87,26.201,1,0
625,69,1.899,101.34,97.16,28.916,1,0
625,70,1.886,101.28,97.38,31.79,1,0
625,71,1.876,101.05,97.74,34.949,1,0
625,72,1.893,101.28,97.92,38.256,1,0
625,73,1.905,101.17,98.06,41.687,1,0
625,74,1.888,101.16,98.14,45.186,1,0
625,75,1.752,90.47,97.82,48.414,1,0
625,76,1.555,81.64,96.95,50.986,1,0
625,77,1.415,73.99,95.83,52.91,1,0
625,78,1.353,67.25,94.37,54.229,1,0
625,79,1.246,61.8,92.9,55.131,1,0
625,80,1.183,56.95,90.99,55.681,1,0
625,81,1.148,52.45,89.24,56.03,1,0
625,82,1.034,49.47,87.36,56.245,1,0
625,83,1.05,46.86,85.33,56.372,1,0
625,84,1.066,44.22,83.42,56.45,1,0
625,85,1.0,41.9,81.47,56.496,1,0
625,86,1.042,40.02,79.47,56.496,1,0
625,87,1.028,38.48,77.45,56.496,1,0
625,88,1.033,37.28,75.48,56.496,1,0
625,89,1.068,36.2,73.41,56.496,1,0
626,0,1.013,27.59,27.61,0.0,1,0
626,1,1.021,28.36,27.69,0.0,1,0
626,2,0.974,29.7,27.95,0.0,1,0
626,3,1.03,31.91,28.17,0.0,1,0
626,4,0.996,34.33,28.5,0.0,1,0
626,5,0.983,37.23,28.99,0.0,1,0
626,6,1.014,40.33,29.46,0.0,1,0
626,7,1.025,43.5,30.05,0.0,1,0
626,8,0.995,47.08,30.85,0.0,1,0
626,9,0.962,50.73,31.91,0.0,1,0
626,10,1.006,54.4,33.11,0.0,1,0
626,11,0.976,58.43,34.23,0.0,1,0
626,12,0.962,62.45,35.47,0.0,1,0
626,13,0.988,67.01,37.01,0.0,1,0
626,14,0.997,71.47,38.69,0.0,1,0
626,15,0.972,75.65,40.36,0.0,1,0
626,16,1.047,79.69,42.31,0.0,1,0
626,17,1.005,82.98,44.24,0.0,1,0
626,18,1.004,85.96,46.47,0.0,1,0
626,19,0.976,88.09,48.48,0.0,1,0
626,20,1.055,90.0,50.59,0.0,1,0
626,21,1.139,91.38,52.62,0.0,1,0
626,22,1.202,92.84,54.6,0.0,1,0
626,23,1.197,94.33,56.53,0.0,1,0
626,24,1.292,95.7,58.35,0.0,1,0
626,25,1.325,96.72,60.24,0.0,1,0
626,26,1.46,97.54,61.95,0.0,1,0
626,27,1.527,98.05,63.7,0.0,1,0
626,28,1.506,98.42,65.32,0.0,1,0
626,29,1.606,99.07,67.01,0.0,1,0
626,30,1.63,99.47,68.44,0.0,1,0
626,31,1.663,99.74,70.07,0.0,1,0
626,32,1.727,100.04,71.58,0.0,1,0
626,33,1.782,100.38,72.93,0.0,1,0
626,34,1.797,100.52,74.31,0.0,1,0
626,35,1.831,100.77,75.61,0.0,1,0
626,36,1.776,100.92,76.88,0.0,1,0
626,37,1.744,101.08,78.08,0.0,1,0
626,38,1.849,101.27,79.25,0.0,1,0
626,39,1.837,101.34,80.33,0.035,1,0
626,40,1.859,101.15,81.43,0.081,1,0
626,41,1.875,101.59,82.34,0.14,1,0
626,42,1.901,102.19,83.44,0.217,1,0
626,43,1.906,102.05,84.47,0.319,1,0
626,44,1.947,101.75,85.35,0.447,1,0
626,45,1.915,101.72,86.15,0.604,1,0
626,46,1.934,101.79,86.74,0.786,1,0
626,47,1.974,101.72,87.35,1.0,1,0
626,48,1.869,101.53,88.05,1.257,1,0
626,49,1.955,101.4,88.64,1.556,1,0
626,50,1.887,101.21,89.27,1.909,1,0
626,51,1.89,101.04,89.99,2.333,1,0
626,52,1.932,101.09,90.43,2.809,1,0
626,53,1.901,101.44,90.95,3.353,1,0
626,54,1.933,101.72,91.36,3.957,1,0
626,55,1.952,101.68,91.81,4.638,1,0
626,56,1.895,101.45,92.32,5.414,1,0
626,57,1.952,101.58,92.74,6.278,1,0
626,58,1.907,101.59,93.2,7.253,1,0
626,59,1.943,101.89,93.59,8.33,1,0
626,60,1.917,101.58,94.09,9.556,1,0
626,61,1.961,101.46,94.51,10.923,1,0
626,62,1.889,101.41,94.81,12.401,1,0
626,63,1.875,101.55,95.05,13.976,1,0
626,64,1.869,101.66,95.49,15.738,1,0
626,65,1.902,101.74,95.77,17.632,1,0
626,66,1.921,101.71,96.11,19.705,1,0
626,67,1.862,101.65,96.28,21.868,1,0
626,68,1.914,101.88,96.45,24.13,1,0
626,69,1.904,101.79,96.73,26.561,1,0
626,70,1.957,101.56,96.99,29.164,1,0
626,71,1.932,101.75,97.26,31.954,1,0
626,72,1.915,102.18,97.59,34.996,1,0
626,73,1.896,102.01,97.75,38.164,1,0
626,74,1.914,102.01,97.79,41.365,1,0
626,75,1.771,91.43,97.5,44.335,1,0
626,76,1.603,82.32,96.74,46.769,1,0
626,77,1.474,74.45,95.63,48.597,1,0
626,78,1.351,67.58,94.31,49.897,1,0
626,79,1.224,61.56,92.59,50.73,1,0
626,80,1.155,56.98,90.87,51.262,1,0
626,81,1.145,53.03,88.92,51.584,1,0
626,82,1.095,49.62,87.02,51.78,1,0
626,83,1.127,46.65,85.07,51.899,1,0
626,84,1.082,44.01,83.17,51.972,1,0
626,85,1.035,41.85,81.08,52.014,1,0
626,86,1.016,39.63,79.15,52.014,1,0
626,87,1.062,38.36,77.0,52.014,1,0
626,88,0.968,37.24,75.02,52.014,1,0
626,89,1.031,36.0,73.16,52.014,1,0
627,0,0.974,25.2,25.04,0.0,1,0
627,1,1.011,25.7,25.11,0.0,1,0
627,2,1.065,27.08,25.15,0.0,1,0
627,3,1.004,29.06,25.38,0.0,1,0
627,4,0.973,31.65,25.74,0.0,1,0
627,5,0.967,34.45,26.1,0.0,1,0
627,6,0.985,37.63,26.58,0.0,1,0
627,7,1.064,41.18,27.25,0.0,1,0
627,8,0.949,44.93,27.94,0.0,1,0
627,9,0.955,48.8,28.98,0.0,1,0
627,10,1.011,52.83,30.18,0.0,1,0
627,11,1.006,57.07,31.43,0.0,1,0
627,12,0.969,61.43,32.8,0.0,1,0
627,13,0.946,65.59,34.44,0.0,1,0
627,14,0.91,70.49,36.14,0.0,1,0
627,15,1.049,75.22,38.06,0.0,1,0
627,16,1.07,79.37,40.06,0.0,1,0
627,17,0.991,82.49,42.18,0.0,1,0
627,18,1.03,85.38,44.33,0.0,1,0
627,19,0.943,87.64,46.51,0.0,1,0
627,20,1.009,89.72,48.67,0.0,1,0
627,21,1.118,91.28,50.74,0.0,1,0
627,22,1.165,92.77,52.8,0.0,1,0
627,23,1.205,94.44,54.75,0.0,1,0
627,24,1.343,95.83,56.81,0.0,1,0
627,25,1.395,96.73,58.73,0.0,1,0
627,26,1.436,97.39,60.64,0.0,1,0
627,27,1.434,98.01,62.38,0.0,1,0
627,28,1.574,98.69,64.18,0.0,1,0
627,29,1.578,99.58,65.96,0.0,1,0
627,30,1.649,99.61,67.53,0.0,1,0
627,31,1.719,99.92,69.16,0.0,1,0
627,32,1.716,100.08,70.69,0.0,1,0
627,33,1.708,100.06,72.18,0.0,1,0
627,34,1.784,100.74,73.6,0.0,1,0
627,35,1.798,100.92,74.92,0.0,1,0
627,36,1.784,100.97,76.3,0.0,1,0
627,37,1.837,101.06,77.55,0.0,1,0
627,38,1.819,101.23,78.73,0.0,1,0
627,39,1.843,101.61,79.69,0.0,1,0
627,40,1.851,101.6,80.78,0.039,1,0
627,41,1.865,101.25,81.72,0.089,1,0
627,42,1.939,100.94,82.5,0.15,1,0
627,43,1.879,100.88,83.27,0.224,1,0
627,44,1.841,100.68,84.23,0.32,1,0
627,45,1.865,100.55,84.89,0.433,1,0
627,46,1.87,101.11,85.7,0.573,1,0
627,47,1.906,101.57,86.38,0.739,1,0
627,48,1.84,101.96,87.17,0.944,1,0
627,49,1.917,101.77,87.8,1.184,1,0
627,50,1.946,101.86,88.44,1.468,1,0
627,51,1.897,101.91,89.12,1.806,1,0
627,52,1.899,101.79,89.74,2.204,1,0
627,53,1.907,101.8,90.22,2.654,1,0
627,54,1.9,101.77,90.66,3.159,1,0
627,55,1.922,101.26,91.15,3.732,1,0
627,56,1.984,101.57,91.49,4.357,1,0
627,57,1.888,101.72,91.85,5.043,1,0
627,58,1.945,101.33,92.24,5.803,1,0
627,59,1.919,101.3,92.7,6.66,1,0
627,60,1.897,101.32,93.23,7.642,1,0
627,61,1.915,101.23,93.53,8.704,1,0
627,62,1.876,101.8,93.96,9.891,1,0
627,63,1.864,101.92,94.42,11.227,1,0
627,64,1.966,101.68,94.79,12.697,1,0
627,65,1.888,101.91,95.12,14.301,1,0
627,66,1.929,101.78,95.62,16.123,1,0
627,67,1.91,101.8,95.84,18.053,1,0
627,68,1.965,101.55,96.17,20.159,1,0
627,69,1.922,101.44,96.37,22.372,1,0
627,70,1.926,101.38,96.68,24.77,1,0
627,71,1.853,101.22,96.9,27.312,1,0
627,72,1.911,100.95,97.17,30.036,1,0
627,73,1.888,101.05,97.25,32.82,1,0
627,74,1.901,101.44,97.51,35.792,1,0
627,75,1.776,90.55,97.17,38.516,1,0
627,76,1.463,81.75,96.49,40.801,1,0
627,77,1.383,74.13,95.46,42.549,1,0
627,78,1.317,67.33,94.03,43.758,1,0
627,79,1.193,61.75,92.43,44.557,1,0
627,80,1.203,57.04,90.6,45.054,1,0
627,81,1.085,52.98,88.84,45.37,1,0
627,82,1.138,49.48,87.01,45.566,1,0
627,83,1.046,46.39,85.03,45.683,1,0
627,84,1.057,44.05,83.1,45.755,1,0
627,85,1.1,41.79,81.26,45.799,1,0
627,86,1.014,39.88,79.28,45.799,1,0
627,87,0.968,38.13,77.28,45.799,1,0
627,88,0.998,36.84,75.26,45.799,1,0
627,89,0.956,35.89,73.38,45.799,1,0
628,0,0.99,25.66,25.55,0.0,1,0
628,1,1.014,26.33,25.65,0.0,1,0
628,2,0.999,27.32,25.76,0.0,1,0
628,3,1.042,29.15,25.84,0.0,1,0
628,4,1.007,31.48,26.03,0.0,1,0
628,5,0.995,34.23,26.38,0.0,1,0
628,6,0.97,37.55,26.86,0.0,1,0
628,7,0.994,41.25,27.55,0.0,1,0
628,8,1.031,44.93,28.45,0.0,1,0
628,9,1.023,49.09,29.42,0.0,1,0
628,10,1.022,53.24,30.55,0.0,1,0
628,11,1.039,57.93,31.93,0.0,1,0
628,12,1.002,61.8,33.5,0.0,1,0
628,13,1.031,66.22,35.12,0.0,1,0
628,14,0.964,70.78,36.81,0.0,1,0
628,15,0.983,75.38,38.66,0.0,1,0
628,16,0.979,79.45,40.76,0.0,1,0
628,17,1.01,82.51,42.8,0.0,1,0
628,18,1.034,85.43,44.96,0.0,1,0
628,19,1.058,87.76,46.98,0.0,1,0
628,20,1.068,90.2,49.06,0.0,1,0
628,21,1.112,92.08,51.16,0.0,1,0
628,22,1.201,93.67,53.21,0.0,1,0
628,23,1.235,94.8,55.28,0.0,1,0
628,24,1.338,95.35,57.18,0.0,1,0
628,25,1.343,96.2,59.06,0.0,1,0
628,26,1.441,97.14,61.02,0.0,1,0
628,27,1.446,97.52,62.8,0.0,1,0
628,28,1.508,98.28,64.51,0.0,1,0
628,29,1.542,98.86,66.29,0.0,1,0
628,30,1.626,99.2,67.9,0.0,1,0
628,31,1.667,99.7,69.52,0.0,1,0
628,32,1.72,99.43,70.98,0.0,1,0
628,33,1.676,99.66,72.46,0.0,1,0
628,34,1.745,100.06,73.82,0.0,1,0
628,35,1.742,100.32,75.05,0.0,1,0
628,36,1.727,100.3,76.22,0.0,1,0
628,37,1.769,100.41,77.22,0.0,1,0
628,38,1.783,100.92,78.24,0.0,1,0
628,39,1.836,101.27,79.29,0.0,1,0
628,40,1.85,101.58,80.37,0.035,1,0
628,41,1.866,101.27,81.37,0.081,1,0
628,42,1.858,100.86,82.44,0.141,1,0
628,43,1.833,100.87,83.22,0.214,1,0
628,44,1.896,101.02,84.14,0.307,1,0
628,45,1.895,101.1,85.01,0.424,1,0
628,46,1.918,101.64,85.7,0.564,1,0
628,47,1.857,101.37,86.44,0.733,1,0
628,48,1.943,101.62,87.09,0.933,1,0
628,49,1.961,101.69,87.71,1.168,1,0
628,50,1.943,101.82,88.41,1.45,1,0
628,51,1.887,101.91,89.13,1.789,1,0
628,52,1.966,101.96,89.76,2.189,1,0
628,53,1.909,101.79,90.43,2.665,1,0
628,54,1.904,101.63,90.94,3.207,1,0
628,55,1.927,101.36,91.5,3.835,1,0
628,56,1.838,101.29,92.02,4.552,1,0
628,57,1.945,101.38,92.45,5.354,1,0
628,58,1.879,101.51,92.92,6.26,1,0
628,59,1.957,101.84,93.43,7.293,1,0
628,60,1.938,101.6,93.77,8.422,1,0
628,61,1.919,101.51,94.25,9.702,1,0
628,62,1.91,101.86,94.58,11.096,1,0
628,63,1.949,101.34,94.8,12.571,1,0
628,64,1.913,101.54,95.08,14.158,1,0
628,65,1.875,101.46,95.39,15.874,1,0
628,66,1.908,101.62,95.74,17.755,1,0
628,67,1.942,101.56,95.96,19.747,1,0
628,68,1.93,101.47,96.19,21.862,1,0
628,69,1.931,101.7,96.38,24.081,1,0
628,70,1.96,101.6,96.78,26.546,1,0
628,71,1.931,101.56,97.06,29.194,1,0
628,72,1.882,101.52,97.24,31.966,1,0
628,73,1.956,101.62,97.58,34.999,1,0
628,74,1.94,101.61,97.68,38.111,1,0
628,75,1.745,90.84,97.33,40.953,1,0
628,76,1.575,81.64,96.68,43.354,1,0
628,77,1.381,73.9,95.5,45.121,1,0
628,78,1.312,67.56,94.15,46.368,1,0
628,79,1.295,61.73,92.73,47.231,1,0
628,80,1.204,56.96,91.01,47.783,1,0
628,81,1.137,53.01,89.07,48.117,1,0
628,82,1.143,49.68,87.12,48.319,1,0
628,83,1.094,46.73,85.11,48.439,1,0
628,84,1.058,44.12,83.18,48.511,1,0
628,85,1.033,42.12,81.19,48.555,1,0
628,86,1.035,40.2,79.25,48.555,1,0
628,87,1.041,39.0,77.22,48.555,1,0
628,88,1.067,38.14,75.3,48.555,1,0
628,89,0.991,36.96,73.35,48.555,1,0
629,0,0.962,29.34,29.32,0.0,1,0
629,1,1.0,30.21,29.41,0.0,1,0
629,2,1.034,31.75,29.42,0.0,1,0
629,3,0.98,33.4,29.74,0.0,1,0
629,4,0.996,35.52,30.04,0.0,1,0
629,5,0.984,38.08,30.44,0.0,1,0
629,6,1.021,41.09,30.87,0.0,1,0
629,7,0.993,44.02,31.49,0.0,1,0
629,8,1.033,47.84,32.38,0.0,1,0
629,9,1.021,51.88,33.32,0.0,1,0
629,10,1.031,55.78,34.32,0.0,1,0
629,11,1.02,59.65,35.62,0.0,1,0
629,12,0.995,63.9,37.01,0.0,1,0
629,13,1.033,68.13,38.67,0.0,1,0
629,14,0.994,72.47,40.26,0.0,1,0
629,15,0.975,76.76,42.0,0.0,1,0
629,16,1.078,80.53,43.9,0.0,1,0
629,17,0.951,83.35,45.91,0.0,1,0
629,18,0.987,85.99,47.86,0.0,1,0
629,19,1.008,87.93,49.79,0.0,1,0
629,20,1.074,89.67,51.65,0.0,1,0
629,21,1.099,91.39,53.43,0.0,1,0
629,22,1.154,93.35,55.39,0.0,1,0
629,23,1.237,94.65,57.29,0.0,1,0
629,24,1.34,95.36,59.05,0.0,1,0
629,25,1.452,96.14,60.81,0.0,1,0
629,26,1.355,96.5,62.6,0.0,1,0
629,27,1.459,97.33,64.28,0.0,1,0
629,28,1.586,98.17,65.85,0.0,1,0
629,29,1.593,98.7,67.44,0.0,1,0
629,30,1.614,98.99,68.96,0.0,1,0
629,31,1.61,99.44,70.44,0.0,1,0
629,32,1.644,100.22,71.83,0.0,1,0
629,33,1.766,100.25,73.24,0.0,1,0
629,34,1.716,100.51,74.63,0.0,1,0
629,35,1.782,100.73,75.95,0.0,1,0
629,36,1.83,100.81,77.24,0.0,1,0
629,37,1.809,100.98,78.34,0.0,1,0
629,38,1.846,100.87,79.26,0.0,1,0
629,39,1.815,101.29,80.37,0.035,1,0
629,40,1.827,101.48,81.39,0.081,1,0
629,41,1.846,101.33,82.24,0.138,1,0
629,42,1.882,101.17,83.2,0.211,1,0
629,43,1.843,101.15,84.12,0.304,1,0
629,44,1.822,100.78,84.98,0.42,1,0
629,45,1.858,100.83,85.59,0.555,1,0
629,46,1.894,100.87,86.3,0.718,1,0
629,47,1.887,100.78,86.91,0.91,1,0
629,48,1.895,101.17,87.7,1.144,1,0
629,49,1.869,101.09,88.41,1.426,1,0
629,50,1.889,101.34,89.01,1.755,1,0
629,51,1.856,101.59,89.72,2.15,1,0
629,52,1.879,102.05,90.35,2.616,1,0
629,53,1.88,102.0,90.94,3.158,1,0
